Year,Language,Value,Percentage
2013,Hindi,35.21849,0.00000361
2013,Estonian,28.952609,0.00000297
2013,Slovenian,18.164336,0.00000186
2013,Telugu,18.162283,0.00000186
2013,Georgian,14.093758,0.00000144
2013,Gujarati,13.700347,0.00000140
2013,Interlingua,13.341578,0.00000137
2013,Somali,12.961504,0.00000133
2013,Icelandic,12.225821,0.00000125
2013,Amharic,12.223301,0.00000125
2013,Irish,11.115754,0.00000114
2013,Galician,10.742312,0.00000110
2013,Punjabi,10.374514,0.00000106
2013,Marathi,10.004998,0.00000102
2013,Azerbaijani,10.004144,0.00000102
2013,Bosnian,9.257013,0.00000095
2013,Mongolian,8.89005,0.00000091
2013,Albanian,8.149879,0.00000083
2013,Maori,7.778489,0.00000080
2013,Malayalam,7.776594,0.00000080
2013,Kazakh,7.40911,0.00000076
2013,Montenegrin,6.667901,0.00000068
2013,Macedonian,4.81444,0.00000049
2013,Belarusian,4.4426,0.00000046
2013,Malay,3.331835,0.00000034
2013,Khmer,2.592043,0.00000027
2013,Serbo-Croatian,2.591915,0.00000027
2013,Shona,1.48045,0.00000015
2013,Esperanto,1.48045,0.00000015
2013,Breton,1.48045,0.00000015
2013,Ganda,1.1104,0.00000011
2013,Seselwa-Creole-French,1.110338,0.00000011
2014,English,9383240.084,0.97218710
2014,French,153444.2553,0.01589819
2014,Chinese,46440.66524,0.00481167
2014,Korean,10047.30654,0.00104099
2014,Spanish,7621.684383,0.00078967
2014,Indonesian,7076.25112,0.00073316
2014,Chineset,6788.040874,0.00070330
2014,Russian,5643.481019,0.00058471
2014,Japanese,4508.718209,0.00046714
2014,Portuguese-B,4378.004454,0.00045360
2014,German,3112.779185,0.00032251
2014,Arabic,2890.98062,0.00029953
2014,Portuguese-P,1896.73185,0.00019652
2014,Italian,1871.551312,0.00019391
2014,Turkish,1655.663479,0.00017154
2014,Polish,1564.371638,0.00016208
2014,Hungarian,1493.236927,0.00015471
2014,Vietnamese,866.304533,0.00008976
2014,Hebrew,798.036305,0.00008268
2014,Dutch,795.238904,0.00008239
2014,Greek,582.744704,0.00006038
2014,Ukrainian,568.133664,0.00005886
2014,Romanian,502.424841,0.00005206
2014,Danish,457.611579,0.00004741
2014,Swedish,404.790888,0.00004194
2014,Persian,336.959387,0.00003491
2014,Czech,313.432905,0.00003247
2014,Bulgarian,298.361393,0.00003091
2014,Croatian,252.301252,0.00002614
2014,Norwegian,249.264788,0.00002583
2014,Slovak,246.167981,0.00002551
2014,Thai,202.611249,0.00002099
2014,Finnish,191.099417,0.00001980
2014,Serbian,131.229233,0.00001360
2014,Catalan,96.462066,0.00000999
2014,Tagalog,95.59698,0.00000990
2014,Tamil,75.044395,0.00000778
2014,Bengali,57.224879,0.00000593
2014,Lithuanian,57.160043,0.00000592
2014,Latvian,51.590691,0.00000535
2014,Slovenian,39.310138,0.00000407
2014,Estonian,34.659697,0.00000359
2014,Hindi,34.190254,0.00000354
2014,Punjabi,27.45984,0.00000285
2014,Georgian,24.498867,0.00000254
2014,Mongolian,16.456429,0.00000171
2014,Gujarati,16.039062,0.00000166
2014,Belarusian,15.195077,0.00000157
2014,Irish,14.34179,0.00000149
2014,Icelandic,13.495138,0.00000140
2014,Urdu,13.066834,0.00000135
2014,Telugu,11.387921,0.00000118
2014,Afrikaans,11.385411,0.00000118
2014,Swahili,10.971757,0.00000114
2014,Bosnian,10.547161,0.00000109
2014,Nepali,8.857359,0.00000092
2014,Montenegrin,8.850879,0.00000092
2014,Khmer,7.58749,0.00000079
2014,Azerbaijani,7.167311,0.00000074
2014,Kazakh,6.751965,0.00000070
2014,Amharic,5.057422,0.00000052
2014,Faroese,4.635188,0.00000048
2014,Galician,4.215973,0.00000044
2014,Tigrinya,4.215219,0.00000044
2014,Serbo-Croatian,4.21474,0.00000044
2014,Interlingua,3.371748,0.00000035
2014,Marathi,2.950382,0.00000031
2014,Latin,2.949799,0.00000031
2014,Frisian,2.529598,0.00000026
2014,Quechua,2.107735,0.00000022
2014,Laothian,2.107563,0.00000022
2014,Tswana,1.685523,0.00000017
2014,Esperanto,1.685523,0.00000017
2014,Rhaeto-Romance,1.26455,0.00000013
2014,Akan,1.264142,0.00000013
2014,Turkmen,0.843034,0.00000009
2014,Serbo-Croatian,0.421381,0.00000004
2015,English,9433173.141,0.97341691
2015,French,156344.9641,0.01613337
2015,Chinese,41765.39078,0.00430981
2015,Korean,9924.016289,0.00102407
2015,Chineset,6748.684107,0.00069640
2015,Spanish,6472.543445,0.00066791
2015,Russian,5261.645111,0.00054295
2015,Arabic,5221.610919,0.00053882
2015,Japanese,4154.460621,0.00042870
2015,Portuguese-B,3607.915993,0.00037230
2015,German,2618.656785,0.00027022
2015,Portuguese-P,1970.316547,0.00020332
2015,Polish,1740.101165,0.00017956
2015,Italian,1633.497846,0.00016856
2015,Turkish,1443.852171,0.00014899
2015,Hungarian,1247.576823,0.00012874
2015,Vietnamese,986.576574,0.00010181
2015,Hebrew,647.03876,0.00006677
2015,Ukrainian,632.61298,0.00006528
2015,Dutch,611.967473,0.00006315
2015,Greek,494.629259,0.00005104
2015,Romanian,489.16596,0.00005048
2015,Swedish,395.028822,0.00004076
2015,Czech,294.331604,0.00003037
2015,Croatian,266.954314,0.00002755
2015,Bulgarian,226.996574,0.00002342
2015,Persian,218.731327,0.00002257
2015,Danish,205.741559,0.00002123
2015,Slovak,199.399254,0.00002058
2015,Thai,189.967996,0.00001960
2015,Finnish,175.459018,0.00001811
2015,Tagalog,159.722019,0.00001648
2015,Serbian,144.127969,0.00001487
2015,Norwegian,116.224979,0.00001199
2015,Tamil,97.974175,0.00001011
2015,Indonesian,82.264728,0.00000849
2015,Lithuanian,78.419398,0.00000809
2015,Catalan,71.839864,0.00000741
2015,Punjabi,67.910063,0.00000701
2015,Afrikaans,56.138109,0.00000579
2015,Estonian,45.655793,0.00000471
2015,Hindi,41.781554,0.00000431
2015,Bengali,39.146841,0.00000404
2015,Georgian,33.935857,0.00000350
2015,Slovenian,33.911948,0.00000350
2015,Latvian,32.591333,0.00000336
2015,Bosnian,31.299329,0.00000323
2015,Albanian,30.005063,0.00000310
2015,Armenian,20.868698,0.00000215
2015,Gujarati,20.867759,0.00000215
2015,Mongolian,18.253749,0.00000188
2015,Serbo-Croatian,16.955775,0.00000175
2015,Akan,15.650245,0.00000161
2015,Macedonian,15.648763,0.00000161
2015,Urdu,15.644828,0.00000161
2015,Azerbaijani,13.039548,0.00000135
2015,Sinhalese,13.03931,0.00000135
2015,Amharic,11.734566,0.00000121
2015,Telugu,11.734056,0.00000121
2015,Khmer,11.73307,0.00000121
2015,Kazakh,10.430521,0.00000108
2015,Faroese,6.520518,0.00000067
2015,Basque,6.519846,0.00000067
2015,Yoruba,6.519746,0.00000067
2015,Kannada,6.519087,0.00000067
2015,Irish,6.518748,0.00000067
2015,Quechua,6.517416,0.00000067
2015,Somali,5.213621,0.00000054
2015,Cebuano,3.911289,0.00000040
2015,Swahili,3.911232,0.00000040
2015,Oriya,3.911063,0.00000040
2015,Hausa,2.606811,0.00000027
2015,Interlingua,2.606811,0.00000027
2015,Burmese,1.303405,0.00000013
2015,Igbo,0,0.00000000
2015,Lozi,0,0.00000000
